0 -2.9323
0.0314159 -3.08938
0.0628319 -3.24297
0.0942478 -3.39294
0.125664 -3.53919
0.15708 -3.68161
0.188496 -3.82007
0.219911 -3.95447
0.251327 -4.08469
0.282743 -4.21062
0.314159 -4.33214
0.345575 -4.44917
0.376991 -4.56157
0.408407 -4.66926
0.439823 -4.77214
0.471239 -4.8701
0.502655 -4.96306
0.534071 -5.05092
0.565487 -5.1336
0.596903 -5.21103
0.628319 -5.28312
0.659734 -5.34981
0.69115 -5.41102
0.722566 -5.46669
0.753982 -5.51677
0.785398 -5.56121
0.816814 -5.59995
0.84823 -5.63296
0.879646 -5.66019
0.911062 -5.68162
0.942478 -5.69722
0.973894 -5.70697
1.00531 -5.71086
1.03673 -5.70887
1.06814 -5.70099
1.09956 -5.68724
1.13097 -5.66761
1.16239 -5.64212
1.19381 -5.61079
1.22522 -5.57363
1.25664 -5.53068
1.28805 -5.48197
1.31947 -5.42754
1.35088 -5.36743
1.3823 -5.30169
1.41372 -5.23038
1.44513 -5.15355
1.47655 -5.07128
1.50796 -4.98362
1.53938 -4.89066
1.5708 -4.79248
1.60221 -4.68915
1.63363 -4.58078
1.66504 -4.46744
1.69646 -4.34925
1.72788 -4.22629
1.75929 -4.09869
1.79071 -3.96654
1.82212 -3.82997
1.85354 -3.68909
1.88496 -3.54402
1.91637 -3.3949
1.94779 -3.24184
1.9792 -3.08499
2.01062 -2.92447
2.04204 -2.76044
2.07345 -2.59302
2.10487 -2.42236
2.13628 -2.24861
2.1677 -2.07192
2.19911 -1.89244
2.23053 -1.71032
2.26195 -1.52572
2.29336 -1.3388
2.32478 -1.14971
2.35619 -0.958608
2.38761 -0.765664
2.41903 -0.571035
2.45044 -0.374885
2.48186 -0.177375
2.51327 0.0213297
2.54469 0.221067
2.57611 0.421673
2.60752 0.622984
2.63894 0.824838
2.67035 1.02707
2.70177 1.22952
2.73319 1.43204
2.7646 1.63445
2.79602 1.8366
2.82743 2.03833
2.85885 2.2395
2.89027 2.43994
2.92168 2.63951
2.9531 2.83806
2.98451 3.03545
3.01593 3.23153
3.04734 3.42615
3.07876 3.6192
3.11018 3.81052
3.14159 4
